1929	45.0
1929	49.0
1929	49.0
1929	45.0
1929	46.0
1929	49.0
1929	48.0
1929	46.0
1929	44.0
1929	48.0
1929	48.0
1929	48.0
1929	49.0
1929	43.0
1929	48.0
1929	49.0
1929	48.0
1929	44.0
1929	48.0
1929	48.0
1929	47.0
1929	47.0
1929	43.0
1929	41.0
1929	41.0
1929	39.0
1929	41.0
1929	46.0
1929	43.0
1929	43.0
1929	49.0
1929	47.0
1929	44.0
1929	45.0
1929	52.0
1929	48.0
1929	46.0
1929	46.0
1929	40.0
1929	41.0
1929	43.0
1929	37.0
1929	41.0
1929	42.0
1929	39.0
1929	38.0
1929	37.0
1929	35.0
1929	42.0
1929	49.0
1929	48.0
1929	48.0
1929	48.0
1929	48.0
1929	48.0
1929	48.0
1929	47.0
1929	46.0
1929	46.0
1929	45.0
1929	45.0
1929	46.0
1929	46.0
1929	48.0
1929	47.0
1929	48.0
1929	45.0
1929	44.0
1929	41.0
1929	41.0
1929	41.0
1929	42.0
1929	43.0
1929	43.0
1929	40.0
1929	40.0
1929	40.0
1929	47.0
1929	47.0
1929	42.0
1929	42.0
1929	42.0
1929	42.0
1929	40.0
1929	36.0
1929	36.0
1929	42.0
1929	40.0
1929	45.0
1929	41.0
1929	38.0
1930	41.0
1930	44.0
1930	41.0
1930	40.0
1930	44.0
1930	39.0
1930	45.0
1930	40.0
1930	41.0
1930	39.0
1930	40.0
1930	39.0
1930	41.0
1930	40.0
1930	39.0
1930	40.0
1930	45.0
1930	47.0
1930	46.0
1930	40.0
1930	40.0
1930	44.0
1930	44.0
1930	44.0
1930	40.0
1930	37.0
1930	37.0
1930	42.0
1930	42.0
1930	40.0
1930	38.0
1930	37.0
1930	36.0
1930	38.0
1930	37.0
1930	38.0
1930	36.0
1930	38.0
1930	41.0
1930	43.0
1930	43.0
1930	45.0
1930	42.0
1930	42.0
1930	33.0
1930	36.0
1930	40.0
1930	40.0
1930	39.0
1930	41.0
1930	42.0
1930	41.0
1930	41.0
1930	40.0
1930	38.0
1930	38.0
1930	41.0
1930	44.0
1930	45.0
1930	43.0
1930	41.0
1930	40.0
1930	41.0
1930	40.0
1930	43.0
1930	43.0
1930	35.0
1930	36.0
1930	32.0
1930	35.0
1930	32.0
1930	34.0
1930	35.0
1930	37.0
1930	31.0
1930	28.0
1930	31.0
1930	34.0
1930	35.0
1930	36.0
1930	37.0
1930	43.0
1930	40.0
1930	41.0
1930	43.0
1930	45.0
1930	42.0
1930	45.0
1930	46.0
1930	46.0
1930	43.0
1930	43.0
1930	41.0
1930	44.0
1930	44.0
1930	43.0
1930	45.0
1930	45.0
1930	44.0
1930	44.0
1930	42.0
1930	42.0
1930	44.0
1930	44.0
1930	43.0
1930	40.0
1930	42.0
1930	43.0
1930	41.0
1930	44.0
1930	44.0
1930	46.0
1930	48.0
1930	46.0
1930	47.0
1930	45.0
1930	45.0
1930	45.0
1930	47.0
1930	47.0
1930	46.0
1930	44.0
1930	45.0
1930	43.0
1930	40.0
1930	41.0
1930	43.0
1930	41.0
1930	45.0
1930	46.0
1930	47.0
1930	47.0
1930	46.0
1930	49.0
1930	48.0
1930	47.0
1930	47.0
1930	47.0
1930	48.0
1930	51.0
1930	48.0
1930	48.0
1930	48.0
1930	50.0
1930	48.0
1930	48.0
1930	50.0
1930	50.0
1930	50.0
1930	47.0
1930	50.0
1930	50.0
1930	53.0
1930	51.0
1930	49.0
1930	50.0
1930	50.0
1930	49.0
1930	49.0
1930	52.0
1930	52.0
1930	54.0
1930	56.0
1930	58.0
1930	56.0
1930	56.0
1930	56.0
1930	56.0
1930	54.0
1930	54.0
1930	53.0
1930	53.0
1930	53.0
1930	54.0
1930	53.0
1930	53.0
1930	54.0
1930	58.0
1930	56.0
1930	56.0
1930	56.0
1930	55.0
1930	55.0
1930	54.0
1930	53.0
1930	55.0
1930	52.0
1930	53.0
1930	53.0
1930	54.0
1930	56.0
1930	54.0
1930	54.0
1930	56.0
1930	57.0
1930	54.0
1930	53.0
1930	53.0
1930	53.0
1930	53.0
1930	54.0
1930	54.0
1930	56.0
1930	58.0
1930	56.0
1930	56.0
1930	54.0
1930	53.0
1930	53.0
1930	54.0
1930	58.0
1930	58.0
1930	56.0
1930	57.0
1930	59.0
1930	57.0
1930	57.0
1930	57.0
1930	56.0
1930	56.0
1930	54.0
1930	56.0
1930	56.0
1930	55.0
1930	55.0
1930	58.0
1930	56.0
1930	56.0
1930	55.0
1930	56.0
1930	55.0
1930	56.0
1930	55.0
1930	59.0
1930	58.0
1930	54.0
1930	55.0
1930	52.0
1930	53.0
1930	52.0
1930	50.0
1930	51.0
1930	54.0
1930	54.0
1930	52.0
1930	54.0
1930	54.0
1930	53.0
1930	54.0
1930	55.0
1930	53.0
1930	52.0
1930	52.0
1930	52.0
1930	50.0
1930	52.0
1930	54.0
1930	53.0
1930	54.0
1930	52.0
1930	55.0
1930	55.0
1930	52.0
1930	50.0
1930	48.0
1930	51.0
1930	50.0
1930	49.0
1930	47.0
1930	48.0
1930	49.0
1930	51.0
1930	49.0
1930	49.0
1930	49.0
1930	46.0
1930	40.0
1930	43.0
1930	50.0
1930	48.0
1930	48.0
1930	53.0
1930	54.0
1930	53.0
1930	51.0
1930	52.0
1930	51.0
1930	51.0
1930	50.0
1930	48.0
1930	47.0
1930	43.0
1930	44.0
1930	44.0
1930	44.0
1930	49.0
1930	43.0
1930	40.0
1930	44.0
1930	40.0
1930	44.0
1930	42.0
1930	38.0
1930	40.0
1930	42.0
1930	43.0
1930	43.0
1930	47.0
1930	41.0
1930	39.0
1930	46.0
1930	47.0
1930	42.0
1930	35.0
1930	31.0
1930	31.0
1930	33.0
1930	41.0
1930	44.0
1930	36.0
1930	41.0
1930	42.0
1930	46.0
1930	45.0
1930	44.0
1930	41.0
1930	39.0
1930	45.0
1930	48.0
1930	46.0
1930	46.0
1930	48.0
1930	47.0
1930	43.0
1930	42.0
1930	43.0
1930	42.0
1930	39.0
1930	43.0
1930	43.0
1930	44.0
1930	44.0
1930	41.0
1930	43.0
1930	43.0
1930	46.0
1930	49.0
1930	46.0
1930	42.0
1930	39.0
1930	44.0
1930	43.0
1930	43.0
1930	41.0
1930	41.0
1930	45.0
1930	42.0
1930	40.0
1930	40.0
1931	39.0
1931	42.0
1931	42.0
1931	40.0
1931	38.0
1931	38.0
1931	38.0
1931	38.0
1931	37.0
1931	46.0
1931	45.0
1931	40.0
1931	31.0
1931	37.0
1931	40.0
1931	42.0
1931	36.0
1931	33.0
1931	36.0
1931	39.0
1931	44.0
1931	42.0
1931	44.0
1931	39.0
1931	39.0
1931	38.0
1931	36.0
1931	37.0
1931	36.0
1931	36.0
1931	40.0
1931	38.0
1931	37.0
1931	41.0
1931	38.0
1931	42.0
1931	39.0
1931	40.0
1931	42.0
1931	45.0
1931	42.0
1931	40.0
1931	37.0
1931	35.0
1931	36.0
1931	36.0
1931	36.0
1931	38.0
1931	39.0
1931	38.0
1931	40.0
1931	34.0
1931	33.0
1931	33.0
1931	37.0
1931	36.0
1931	37.0
1931	35.0
1931	35.0
1931	34.0
1931	28.0
1931	26.0
1931	32.0
1931	35.0
1931	32.0
1931	31.0
1931	36.0
1931	38.0
1931	39.0
1931	34.0
1931	33.0
1931	33.0
1931	32.0
1931	36.0
1931	38.0
1931	40.0
1931	40.0
1931	41.0
1931	44.0
1931	45.0
1931	44.0
1931	41.0
1931	41.0
1931	41.0
1931	40.0
1931	38.0
1931	34.0
1931	36.0
1931	38.0
1931	39.0
1931	39.0
1931	40.0
1931	41.0
1931	39.0
1931	39.0
1931	42.0
1931	42.0
1931	43.0
1931	46.0
1931	45.0
1931	45.0
1931	42.0
1931	42.0
1931	40.0
1931	40.0
1931	42.0
1931	41.0
1931	44.0
1931	43.0
1931	45.0
1931	41.0
1931	41.0
1931	41.0
1931	44.0
1931	45.0
1931	47.0
1931	45.0
1931	47.0
1931	46.0
1931	43.0
1931	40.0
1931	43.0
1931	45.0
1931	46.0
1931	46.0
1931	45.0
1931	48.0
1931	46.0
1931	44.0
1931	44.0
1931	48.0
1931	49.0
1931	48.0
1931	48.0
1931	49.0
1931	51.0
1931	49.0
1931	45.0
1931	44.0
1931	43.0
1931	48.0
1931	47.0
1931	48.0
1931	47.0
1931	50.0
1931	51.0
1931	52.0
1931	49.0
1931	47.0
1931	47.0
1931	48.0
1931	46.0
1931	46.0
1931	44.0
1931	44.0
1931	43.0
1931	45.0
1931	45.0
1931	49.0
1931	47.0
1931	47.0
1931	48.0
1931	48.0
1931	51.0
1931	50.0
1931	50.0
1931	50.0
1931	53.0
1931	51.0
1931	47.0
1931	47.0
1931	49.0
1931	49.0
1931	48.0
1931	47.0
1931	50.0
1931	52.0
1931	52.0
1931	51.0
1931	50.0
1931	51.0
1931	51.0
1931	52.0
1931	53.0
1931	53.0
1931	54.0
1931	53.0
1931	55.0
1931	58.0
1931	51.0
1931	50.0
1931	50.0
1931	52.0
1931	53.0
1931	54.0
1931	54.0
1931	52.0
1931	52.0
1931	52.0
1931	49.0
1931	50.0
1931	53.0
1931	53.0
1931	54.0
1931	54.0
1931	54.0
1931	57.0
1931	55.0
1931	54.0
1931	54.0
1931	54.0
1931	55.0
1931	56.0
1931	56.0
1931	56.0
1931	57.0
1931	56.0
1931	56.0
1931	54.0
1931	50.0
1931	50.0
1931	50.0
1931	52.0
1931	52.0
1931	52.0
1931	53.0
1931	53.0
1931	54.0
1931	55.0
1931	51.0
1931	50.0
1931	53.0
1931	51.0
1931	49.0
1931	49.0
1931	49.0
1931	51.0
1931	55.0
1931	55.0
1931	55.0
1931	55.0
1931	53.0
1931	52.0
1931	48.0
1931	49.0
1931	49.0
1931	49.0
1931	50.0
1931	49.0
1931	46.0
1931	46.0
1931	47.0
1931	47.0
1931	47.0
1931	46.0
1931	46.0
1931	49.0
1931	54.0
1931	54.0
1931	53.0
1931	54.0
1931	51.0
1931	50.0
1931	47.0
1931	52.0
1931	51.0
1931	52.0
1931	52.0
1931	51.0
1931	54.0
1931	50.0
1931	52.0
1931	52.0
1931	53.0
1931	50.0
1931	47.0
1931	52.0
1931	54.0
1931	52.0
1931	50.0
1931	49.0
1931	54.0
1931	52.0
1931	51.0
1931	49.0
1931	47.0
1931	47.0
1931	52.0
1931	50.0
1931	49.0
1931	45.0
1931	50.0
1931	42.0
1931	38.0
1931	46.0
1931	40.0
1931	37.0
1931	37.0
1931	44.0
1931	47.0
1931	42.0
1931	35.0
1931	37.0
1931	40.0
1931	52.0
1931	51.0
1931	51.0
1931	48.0
1931	47.0
1931	49.0
1931	49.0
1931	49.0
1931	48.0
1931	49.0
1931	49.0
1931	47.0
1931	46.0
1931	48.0
1931	48.0
1931	48.0
1931	47.0
1931	46.0
1931	45.0
1931	48.0
1931	45.0
1931	45.0
1931	47.0
1931	47.0
1931	48.0
